GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ActionsReduced(Player),ActionsReduced(Action),ActionsReduced(ActionClass),ActionsReduced(ActionDescription),ActionsReduced(PlayerType),ActionsReduced(Size)
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,60,39,2,45,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,22
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,61,39,2,45,1,"(0,2) -> (1,2)",AddGridCellEdge,"(0,2) -> (1,2)",Basic MCTS,21
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,62,39,2,45,1,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,20
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,63,39,2,45,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",Basic MCTS,19
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,64,39,2,45,1,"(0,1) -> (0,2)",AddGridCellEdge,"(0,1) -> (0,2)",Basic MCTS,18
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,65,39,2,45,1,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,17
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,66,40,2,45,0,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",llm,16
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,67,41,2,45,1,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",Basic MCTS,15
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,68,41,2,45,1,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",Basic MCTS,14
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,69,42,2,45,0,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",llm,13
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,70,43,2,45,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,12
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,71,43,2,45,1,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,11
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,72,43,2,45,1,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",Basic MCTS,10
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,73,43,2,45,1,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,9
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,74,44,2,45,0,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",llm,8
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,75,45,2,45,1,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",Basic MCTS,7
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,76,45,2,45,1,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",Basic MCTS,6
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,77,45,2,45,1,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,5
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,78,45,2,45,1,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,4
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,79,46,2,45,0,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",llm,3
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,80,46,2,45,0,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",llm,2
-1277593421,DotsAndBoxes,0,ACTION_CHOSEN,81,47,2,45,1,"(7,4) -> (7,5)",AddGridCellEdge,"(7,4) -> (7,5)",Basic MCTS,1
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,46,0,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,82
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,46,1,"(0,3) -> (0,4)",AddGridCellEdge,"(0,3) -> (0,4)",llm,81
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,46,0,"(1,5) -> (2,5)",AddGridCellEdge,"(1,5) -> (2,5)",Basic MCTS,80
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,46,1,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",llm,79
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,46,0,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,78
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,46,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",llm,77
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,6,6,2,46,0,"(3,0) -> (4,0)",AddGridCellEdge,"(3,0) -> (4,0)",Basic MCTS,76
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,7,7,2,46,1,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,75
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,8,8,2,46,0,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",Basic MCTS,74
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,9,9,2,46,1,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",llm,73
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,10,10,2,46,0,"(1,0) -> (2,0)",AddGridCellEdge,"(1,0) -> (2,0)",Basic MCTS,72
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,11,11,2,46,1,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",llm,71
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,12,12,2,46,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",Basic MCTS,70
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,13,13,2,46,1,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",llm,69
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,14,14,2,46,0,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",Basic MCTS,68
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,15,14,2,46,0,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",Basic MCTS,67
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,16,14,2,46,0,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",Basic MCTS,66
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,17,15,2,46,1,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",llm,65
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,18,16,2,46,0,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,64
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,19,16,2,46,0,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",Basic MCTS,63
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,20,17,2,46,1,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",llm,62
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,21,18,2,46,0,"(6,2) -> (6,3)",AddGridCellEdge,"(6,2) -> (6,3)",Basic MCTS,61
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,22,19,2,46,1,"(7,1) -> (7,2)",AddGridCellEdge,"(7,1) -> (7,2)",llm,60
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,23,20,2,46,0,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",Basic MCTS,59
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,24,21,2,46,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",llm,58
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,25,22,2,46,0,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",Basic MCTS,57
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,26,22,2,46,0,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,56
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,27,23,2,46,1,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",llm,55
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,28,24,2,46,0,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,54
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,29,25,2,46,1,"(0,2) -> (1,2)",AddGridCellEdge,"(0,2) -> (1,2)",llm,53
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,30,26,2,46,0,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,52
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,31,27,2,46,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",llm,51
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,32,28,2,46,0,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",Basic MCTS,50
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,33,28,2,46,0,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",Basic MCTS,49
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,34,29,2,46,1,"(1,3) -> (2,3)",AddGridCellEdge,"(1,3) -> (2,3)",llm,48
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,35,30,2,46,0,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",Basic MCTS,47
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,36,31,2,46,1,"(1,4) -> (1,5)",AddGridCellEdge,"(1,4) -> (1,5)",llm,46
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,37,32,2,46,0,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",Basic MCTS,45
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,38,32,2,46,0,"(0,2) -> (0,3)",AddGridCellEdge,"(0,2) -> (0,3)",Basic MCTS,44
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,39,33,2,46,1,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",llm,43
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,40,34,2,46,0,"(0,1) -> (1,1)",AddGridCellEdge,"(0,1) -> (1,1)",Basic MCTS,42
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,41,35,2,46,1,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",llm,41
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,42,36,2,46,0,"(0,1) -> (0,2)",AddGridCellEdge,"(0,1) -> (0,2)",Basic MCTS,40
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,43,36,2,46,0,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,39
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,44,37,2,46,1,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",llm,38
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,45,37,2,46,1,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",llm,37
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,46,38,2,46,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",Basic MCTS,36
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,47,38,2,46,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",Basic MCTS,35
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,48,38,2,46,0,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",Basic MCTS,34
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,49,38,2,46,0,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,33
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,50,38,2,46,0,"(5,1) -> (5,2)",AddGridCellEdge,"(5,1) -> (5,2)",Basic MCTS,32
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,51,39,2,46,1,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",llm,31
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,52,40,2,46,0,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",Basic MCTS,30
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,53,40,2,46,0,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",Basic MCTS,29
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,54,40,2,46,0,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",Basic MCTS,28
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,55,40,2,46,0,"(1,2) -> (2,2)",AddGridCellEdge,"(1,2) -> (2,2)",Basic MCTS,27
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,56,41,2,46,1,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",llm,26
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,57,42,2,46,0,"(1,2) -> (1,3)",AddGridCellEdge,"(1,2) -> (1,3)",Basic MCTS,25
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,58,42,2,46,0,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",Basic MCTS,24
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,59,42,2,46,0,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,23
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,60,42,2,46,0,"(7,4) -> (7,5)",AddGridCellEdge,"(7,4) -> (7,5)",Basic MCTS,22
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,61,42,2,46,0,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,21
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,62,42,2,46,0,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",Basic MCTS,20
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,63,42,2,46,0,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",Basic MCTS,19
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,64,43,2,46,1,"(1,4) -> (2,4)",AddGridCellEdge,"(1,4) -> (2,4)",llm,18
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,65,43,2,46,1,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",llm,17
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,66,44,2,46,0,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",Basic MCTS,16
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,67,44,2,46,0,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",Basic MCTS,15
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,68,44,2,46,0,"(1,3) -> (1,4)",AddGridCellEdge,"(1,3) -> (1,4)",Basic MCTS,14
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,69,44,2,46,0,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",Basic MCTS,13
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,70,44,2,46,0,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",Basic MCTS,12
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,71,45,2,46,1,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",llm,11
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,72,46,2,46,0,"(6,1) -> (6,2)",AddGridCellEdge,"(6,1) -> (6,2)",Basic MCTS,10
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,73,46,2,46,0,"(6,2) -> (7,2)",AddGridCellEdge,"(6,2) -> (7,2)",Basic MCTS,9
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,74,46,2,46,0,"(5,3) -> (6,3)",AddGridCellEdge,"(5,3) -> (6,3)",Basic MCTS,8
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,75,46,2,46,0,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,7
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,76,46,2,46,0,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",Basic MCTS,6
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,77,46,2,46,0,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,5
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,78,47,2,46,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",llm,4
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,79,48,2,46,0,"(6,0) -> (6,1)",AddGridCellEdge,"(6,0) -> (6,1)",Basic MCTS,3
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,80,48,2,46,0,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,2
1276207861,DotsAndBoxes,0,ACTION_CHOSEN,81,48,2,46,0,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,1
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,47,0,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",llm,82
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,47,1,"(6,1) -> (6,2)",AddGridCellEdge,"(6,1) -> (6,2)",Basic MCTS,81
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,47,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",llm,80
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,47,1,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,79
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,47,0,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,78
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,47,1,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",Basic MCTS,77
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,6,6,2,47,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",llm,76
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,7,7,2,47,1,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,75
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,8,8,2,47,0,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",llm,74
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,9,9,2,47,1,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,73
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,10,10,2,47,0,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",llm,72
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,11,11,2,47,1,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",Basic MCTS,71
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,12,12,2,47,0,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",llm,70
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,13,13,2,47,1,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",Basic MCTS,69
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,14,14,2,47,0,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",llm,68
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,15,15,2,47,1,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",Basic MCTS,67
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,16,15,2,47,1,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",Basic MCTS,66
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,17,16,2,47,0,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",llm,65
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,18,17,2,47,1,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",Basic MCTS,64
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,19,18,2,47,0,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",llm,63
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,20,19,2,47,1,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,62
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,21,19,2,47,1,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",Basic MCTS,61
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,22,19,2,47,1,"(5,1) -> (5,2)",AddGridCellEdge,"(5,1) -> (5,2)",Basic MCTS,60
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,23,20,2,47,0,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",llm,59
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,24,21,2,47,1,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",Basic MCTS,58
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,25,21,2,47,1,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",Basic MCTS,57
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,26,21,2,47,1,"(6,2) -> (6,3)",AddGridCellEdge,"(6,2) -> (6,3)",Basic MCTS,56
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,27,22,2,47,0,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",llm,55
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,28,23,2,47,1,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",Basic MCTS,54
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,29,24,2,47,0,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",llm,53
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,30,25,2,47,1,"(0,3) -> (0,4)",AddGridCellEdge,"(0,3) -> (0,4)",Basic MCTS,52
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,31,26,2,47,0,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",llm,51
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,32,27,2,47,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,50
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,33,28,2,47,0,"(1,0) -> (2,0)",AddGridCellEdge,"(1,0) -> (2,0)",llm,49
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,34,29,2,47,1,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",Basic MCTS,48
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,35,30,2,47,0,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",llm,47
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,36,31,2,47,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",Basic MCTS,46
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,37,31,2,47,1,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",Basic MCTS,45
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,38,31,2,47,1,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",Basic MCTS,44
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,39,31,2,47,1,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",Basic MCTS,43
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,40,31,2,47,1,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",Basic MCTS,42
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,41,31,2,47,1,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,41
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,42,32,2,47,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",llm,40
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,43,33,2,47,1,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",Basic MCTS,39
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,44,33,2,47,1,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",Basic MCTS,38
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,45,33,2,47,1,"(3,0) -> (4,0)",AddGridCellEdge,"(3,0) -> (4,0)",Basic MCTS,37
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,46,33,2,47,1,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,36
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,47,34,2,47,0,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",llm,35
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,48,35,2,47,1,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",Basic MCTS,34
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,49,35,2,47,1,"(5,3) -> (6,3)",AddGridCellEdge,"(5,3) -> (6,3)",Basic MCTS,33
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,50,35,2,47,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,32
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,51,35,2,47,1,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,31
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,52,36,2,47,0,"(1,2) -> (2,2)",AddGridCellEdge,"(1,2) -> (2,2)",llm,30
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,53,37,2,47,1,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",Basic MCTS,29
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,54,37,2,47,1,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,28
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,55,37,2,47,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",Basic MCTS,27
-2041904926,DotsAndBoxes,0,ACTION_CHOSEN,56,38,2,47,0,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",llm,26
